Market trend,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9950486878421864,0.9841896780000003,0.9910895560000006,0.984044364,0.979221576,0.9865116539999996,0.9826274459999996,0.9737366560000004,0.9810441780000008,0.9875811559999998,1.0060548100000002
0.9924938650337009,0.9929229220000004,1.0008336840000007,0.989952142,0.988383176,0.996236944,0.9839700499999996,0.983214034,0.9710410360000006,0.9615574899999996,0.9854632820000002
0.9855683316085956,0.987225858,0.9885024980000005,0.978561256,0.9742944859999996,0.9814850159999992,0.961741722,0.9676599940000004,0.951604998,0.9482222079999998,0.9772685419999998
0.9907922431779776,1.001057018,1.0064234300000003,0.992651864000001,0.983861304,1.0008603899999995,0.9699345520000008,0.9758346800000002,0.966901642,0.9438450159999998,0.9763777619999996
0.9708628649994816,0.9770873480000004,0.9790347940000006,0.9672461760000012,0.9554657999999998,0.9630563079999996,0.9387246020000004,0.95353104,0.926459304,0.9134085059999996,0.9349951399999998
0.9880294199166774,0.9818218500000008,0.9946021080000004,0.983355390000002,0.9746155139999996,0.980366462,0.9581232040000004,1.0001705380000003,0.9412890780000012,0.9380624799999993,0.9687701239999997
0.9718368418772428,0.9773017380000008,0.9862871239999996,0.9812519220000018,0.962284974,0.9606249239999995,0.9339550000000004,0.9851520440000004,0.9006745920000014,0.8886026859999991,0.9414972899999996
0.9430215332138728,0.9460885760000012,0.95401902,0.9532222820000024,0.9301141419999994,0.9346951599999996,0.9041973460000003,0.9384127380000008,0.880489062000001,0.831993919999999,0.8547031459999992
0.9523950591280782,0.956751560000001,0.968024268,0.9667920320000029,0.9437164879999996,0.942967251999999,0.9137736660000008,0.9627577800000008,0.878445316000001,0.8542974599999991,0.8713102539999993
0.93410601194451,0.9405574180000004,0.950942602,0.9457633140000026,0.9243279099999988,0.9129824239999986,0.8805756520000008,0.9256278420000004,0.8490993020000015,0.8170165639999993,0.8479471419999995
0.9341840102174704,0.948660768000001,0.9655521119999996,0.9516317780000028,0.943699641999999,0.9195572119999986,0.8882591780000009,0.9330338180000008,0.8600403420000011,0.8095658679999991,0.8061149719999992
0.9239872686787848,0.9421933620000013,0.9555866979999994,0.9412730600000024,0.9327536099999992,0.9059270079999986,0.8754005860000007,0.927508468000001,0.834747900000002,0.7799477439999991,0.7904102519999994
0.9156714843245856,0.9363280940000004,0.9561022659999998,0.9388773700000024,0.9389646319999994,0.8984169619999987,0.8658763580000004,0.9217847780000008,0.8150427380000018,0.7791614799999984,0.7391859379999994
0.922207587851056,0.9279103160000006,0.9501423739999996,0.9542524040000022,0.926999055999999,0.9031631839999984,0.8707872920000004,0.9281516800000014,0.8312282380000018,0.8085551879999986,0.7583040579999993
0.945968578077068,0.939127752,0.9719801679999992,0.9629648780000024,0.9522967979999994,0.9216717219999976,0.8911727940000003,0.9539054060000014,0.8834775620000017,0.8617202819999987,0.8224246479999995
0.9608866582664248,0.9484047140000004,0.9794364459999988,0.9714323440000016,0.9646693779999992,0.931238709999998,0.9002681119999998,0.969156596000001,0.8915570240000021,0.8948618439999987,0.8445554899999996
0.951130045503798,0.9476431820000004,0.9853088019999988,0.9669102180000012,0.9564076519999992,0.9372119879999974,0.8997515400000005,0.959266396000001,0.8778325620000018,0.881314613999999,0.7870622439999995
0.9614979583496812,0.9464286220000008,0.983845729999999,0.9697691780000016,0.9619672139999996,0.9430375459999972,0.9085250040000004,0.9755932520000008,0.9001939420000022,0.9025411939999984,0.8303470559999995
0.972839286607158,0.9518719200000004,0.9912363619999992,0.9747353300000016,0.973651302,0.955090459999998,0.9149429480000004,0.9942757180000013,0.929963742000002,0.917416797999999,0.8443665619999994
0.973840122812378,0.9542804400000008,0.9980114139999988,0.9806621540000018,0.9790066559999996,0.961899657999998,0.9239861319999998,1.001953936000001,0.941039320000002,0.9221036079999988,0.8281813919999998
0.991852397525027,0.9554115540000006,1.0091563919999986,0.9884891160000022,0.9909136419999997,0.9913737279999986,0.9376639680000004,1.0218756740000012,0.9743277980000008,0.9696384859999988,0.8660396859999997
0.9996422853524328,0.9645764200000008,1.0229905619999982,1.008607940000002,1.003240048,0.996102293999998,0.9487042239999994,1.037117346000001,0.9848271160000008,0.9680980119999988,0.8617984879999994
0.9973417611934164,0.9615966140000004,1.0188021079999987,1.001334330000002,0.9966424740000002,0.9960431979999976,0.9437510559999998,1.0403889000000013,0.9826421020000008,0.9720246579999988,0.8551809059999995
0.9890259161401722,0.9511269420000004,1.0074117439999983,0.9906924060000022,0.9912924499999992,0.986111223999998,0.9381743879999992,1.0203383860000017,0.9716939320000004,0.9538377639999982,0.8470499379999992
1.001788907082585,0.964358736,1.0204268279999984,1.0089883800000012,1.0089730379999988,1.001519437999999,0.9574387999999996,1.0448006680000017,0.9873809380000004,0.9621921819999985,0.8817397619999991
1.0177871419543532,0.9695197600000004,1.0283491839999988,1.0273261400000009,1.0166226359999997,1.0179337079999988,0.9853108520000003,1.0699751500000008,0.9981833180000002,0.9785837479999984,0.9191143819999992
1.0106464152395878,0.9682836180000004,1.028910697999999,1.0213972680000012,1.0167411499999996,1.0147699499999985,0.9881373359999996,1.062218756,0.9945690780000004,0.9817819119999986,0.863303363999999
