Market trend,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
0.935421303,0.9761552,0.9637418,0.9484366,0.94913,0.9479164,0.9481644,0.9575924,0.9354878,0.9879404,0.9659226
0.929104249,0.9715914,0.9583204,0.942685,0.942523,0.941254,0.939749,0.9522308,0.9324884,0.97533,0.9601294
0.922370156,0.969808,0.9549208,0.939631,0.939324,0.9370566,0.9387122,0.946786,0.9284298,0.9672874,0.9519746
0.914502815,0.96404,0.9491668,0.9322534,0.9339108,0.9279536,0.9276244,0.9369592,0.91884,0.9522212,0.9449134
0.915347439,0.9644966,0.9528898,0.9316332,0.9350114,0.9307732,0.9282748,0.938718,0.919975,0.9528224,0.9441294
0.915896503,0.9655532,0.954104,0.931919,0.936786,0.9317704,0.9288606,0.937978,0.9181518,0.9545176,0.9443244
0.915458835,0.9637534,0.9539448,0.9319454,0.937845,0.9298288,0.9365334,0.9369502,0.9131036,0.951123,0.955988
0.915542829,0.9634156,0.9535682,0.9306986,0.9368292,0.9342032,0.942968,0.9350744,0.9136002,0.9525324,0.9586016
0.926335952,0.9691684,0.9578628,0.9344754,0.9419668,0.9396266,0.9613254,0.946158,0.9249204,0.9635976,0.9761296
0.934688948,0.972565,0.9608438,0.935809,0.942958,0.941273,0.965951,0.947982,0.9319772,0.9656428,1.0091884
0.928008348,0.96974,0.9603102,0.9314542,0.9361574,0.9360226,0.9618656,0.9384094,0.9217942,0.9579958,1.0037482
0.913474838,0.9636102,0.9517114,0.9244454,0.9278312,0.9278038,0.9558094,0.924495,0.9114,0.9445584,0.9832594
0.902930614,0.961594,0.9488164,0.92092,0.9235196,0.9250646,0.9495634,0.9085348,0.8995416,0.942732,0.96357
0.891910937,0.955419,0.9419776,0.9127482,0.91629,0.9132756,0.936005,0.897694,0.8901664,0.928366,0.9398466
0.890143758,0.948227,0.936154,0.9083714,0.9122026,0.9090044,0.9359046,0.8948212,0.8858338,0.9255404,0.9487504
0.900670558,0.9522026,0.940658,0.9126816,0.9228614,0.9194098,0.9450484,0.9071586,0.8953262,0.9377956,0.955875
0.903328436,0.9545576,0.9426536,0.9161398,0.9247884,0.9217294,0.9503194,0.9109758,0.8986284,0.9432302,0.9634278
0.914659563,0.9596664,0.9506772,0.9252144,0.9329534,0.9310004,0.957489,0.9320858,0.9085044,0.9615454,0.9767022
0.914072023,0.96063,0.9508708,0.9231992,0.9335034,0.9278632,0.9567926,0.9373274,0.9051634,0.9611442,0.9777372
0.920271468,0.9641768,0.9534592,0.9259158,0.9348866,0.9307044,0.9607158,0.950586,0.914425,0.9637134,0.9918082
0.916794079,0.960741,0.9500344,0.9221052,0.930063,0.9236574,0.953845,0.94862,0.9083176,0.9562936,0.9922196
0.927967705,0.9658828,0.9553636,0.9362186,0.9352268,0.9348716,0.9609684,0.9580918,0.9188004,0.9715238,0.9979396
0.933698875,0.9675656,0.9568754,0.9408864,0.9398666,0.9397012,0.964253,0.9683172,0.9271388,0.9713774,0.9986772
0.934560277,0.9685556,0.957965,0.9360762,0.9427364,0.9397668,0.9633622,0.9599408,0.9265804,0.9759706,1.000162
0.939824783,0.9742686,0.960605,0.939321,0.94522,0.9429238,0.9675394,0.9683428,0.936518,0.9764286,0.998909
0.939856097,0.9724478,0.9583044,0.9368676,0.9411948,0.9413552,0.9627266,0.9658764,0.9339206,0.9744716,0.9998222
0.947798283,0.976718,0.9616284,0.9398214,0.9484032,0.9465,0.9692012,0.97219,0.9373226,0.9859944,1.0017788
0.945758852,0.9762914,0.9606584,0.9384998,0.9471508,0.9449196,0.9662154,0.9695646,0.9380086,0.977972,0.9975982
0.952034782,0.9803264,0.965349,0.9427554,0.952887,0.9540662,0.9722718,0.9759138,0.94265,0.9814742,1.0017818
0.952306839,0.9835272,0.9669692,0.9444714,0.955164,0.9534566,0.9730864,0.9727696,0.9453398,0.9854154,1.0049456
0.953534148,0.986623,0.9699022,0.9462842,0.9613852,0.9602438,0.9742598,0.97113,0.9538634,0.9864414,1.0042472
0.9398141,0.9777832,0.9623698,0.9353568,0.9489632,0.94906,0.9579842,0.9568316,0.9445942,0.9723342,0.9816468
0.94237876,0.9794332,0.9640276,0.934971,0.9521754,0.9503008,0.959803,0.9587354,0.9425506,0.9744832,0.9850386
0.947179746,0.9841486,0.9705232,0.940819,0.958225,0.9554128,0.9640996,0.9662664,0.95187,0.979721,0.9891516
0.942255808,0.9838862,0.9690038,0.9404698,0.9567378,0.953081,0.9608802,0.962459,0.9507896,0.9740972,0.9837906
0.942703452,0.9851922,0.9692524,0.9408602,0.9607614,0.9524352,0.963033,0.9619594,0.953582,0.972712,0.9790294
0.946149512,0.9868608,0.9704006,0.9422126,0.9628862,0.9547622,0.9664164,0.9665688,0.9630244,0.9787482,0.9918248
0.950714315,0.984946,0.9689854,0.9394808,0.9595062,0.9527766,0.9642304,0.9661986,0.9647618,0.984496,0.9896208
0.957043317,0.986659,0.9696048,0.9422566,0.9638254,0.956943,0.971712,0.9739888,0.9661328,0.9877424,1.0003746
0.962456777,0.9886768,0.9726798,0.9460762,0.9709388,0.9625994,0.9837342,0.9770292,0.970038,0.9828018,0.9987878
0.962095896,0.9892182,0.9737624,0.9475296,0.9715772,0.961939,0.9822068,0.977426,0.970551,0.9920666,1.0000326
0.960341808,0.9872554,0.9713348,0.9451438,0.969425,0.9633972,0.9785462,0.9721578,0.9657148,0.9914168,0.9984324
0.960206246,0.98887,0.97265,0.9460234,0.968836,0.9635986,0.9737576,0.9748088,0.9652014,0.9902514,0.9976332
0.967930517,0.9903258,0.9744868,0.9492844,0.974793,0.9688986,0.9784224,0.982216,0.9696266,0.9920738,1.0053986
0.963175936,0.988166,0.9703922,0.9454406,0.971829,0.9613178,0.9755354,0.9747904,0.9688754,0.9910946,1.000046
0.967751754,0.991446,0.9773564,0.950344,0.9778964,0.9660406,0.9794794,0.9806802,0.9727656,0.9979724,1.003504
0.973102707,0.9945116,0.9795168,0.9550718,0.9824504,0.974245,0.982551,0.9812134,0.974357,1.0100106,1.0042544
0.976777683,0.9960036,0.9831566,0.9573888,0.9835678,0.9739356,0.9879024,0.9872896,0.9782528,1.0205166,1.0090368
0.967660341,0.9953604,0.9832118,0.9563922,0.982488,0.9716448,0.9831922,0.9886986,0.963512,1.0089534,1.0032974
0.969841594,0.9981878,0.9870046,0.9632808,0.9819776,0.9742032,0.9830538,0.9889308,0.9638306,1.0098582,1.0016738
0.973327108,0.9945816,0.9829982,0.957378,0.9793618,0.9721984,0.9809804,0.9865038,0.9786988,1.0126656,1.0085668
0.972495018,0.9942894,0.981221,0.960801,0.9824394,0.9715104,0.9813748,0.9867674,0.9761428,1.0096292,1.0085466
0.979070737,0.998364,0.9862486,0.9666242,0.989043,0.9798646,1.0057244,0.9961544,0.9788432,1.0073882,1.0154068
0.984942254,1.001876,0.992473,0.9705568,0.9901034,0.9864914,1.0130122,1.0028638,0.9863936,1.0143532,1.0196048
0.990699908,1.0056348,0.99528,0.9765508,0.9959772,0.9924382,1.0132984,1.0087224,0.9857602,1.0158656,1.0233684
0.995893676,1.0075916,0.9997396,0.9809636,0.9975836,0.9955988,1.0145046,1.0059906,0.9854876,1.0163234,1.0213034
0.989230441,1.0062828,0.9982504,0.978797,0.9940908,0.9949826,1.0074804,1.0009888,0.9793614,1.0076834,1.0148412
0.991790572,1.0105272,1.0001782,0.9845582,0.9948398,0.9963156,1.0124574,1.0049408,0.9804032,1.0069444,1.0126642
0.990795414,1.0105952,0.9969466,0.9821016,0.9944524,0.995662,1.0102738,1.0051584,0.9790806,1.0046644,1.0129048
0.997982643,1.0147496,1.0005222,0.9860206,1.0006914,1.0027816,1.0179036,1.0133522,0.9861262,1.0096524,1.0160246
0.994596848,1.0101772,0.9968736,0.9812952,0.9954436,0.998387,1.0146182,1.007641,0.9834678,1.0075434,1.0130114
0.988756434,1.0056536,0.9921534,0.9808504,0.988088,0.9914442,1.0048206,1.0022266,0.9811304,1.004263,1.0087234
0.995427944,1.0072656,0.9967604,0.9813746,0.9927862,1.0001186,1.0135444,1.0110004,0.985385,1.0080996,1.012204
0.987103419,1.0101814,0.9967378,0.9808886,0.9896172,0.9978646,1.0135236,1.0052978,0.983313,1.0035286,1.010588
0.979424336,1.0067082,0.99128,0.973549,0.9822442,0.9914464,1.0048468,0.9966292,0.9764162,0.994466,1.0053468
0.973080406,1.0033534,0.9874208,0.9685164,0.9783258,0.985861,1.0006386,0.9887554,0.9679026,0.9891724,1.0006444
0.977523265,1.0032378,0.9877864,0.9699536,0.979587,0.9891382,1.0075536,0.9925574,0.9718064,0.9927382,1.004884
0.980965699,1.0026874,0.9915572,0.971425,0.9836752,0.990208,1.0100926,0.9990412,0.9754626,0.9928132,1.0063898
0.981368487,1.006338,0.9935166,0.972149,0.98574,0.990306,1.0108512,0.9994226,0.978884,0.9952468,1.0177938
0.991733452,1.0104932,0.9976554,0.9786026,0.9918166,0.9974566,1.0172084,1.0108724,0.9869148,1.0013512,1.0326266
0.996220324,1.0134872,1.0010588,0.982515,0.9987088,1.0009316,1.0224454,1.0135458,0.9911322,1.0038546,1.034021
0.999912785,1.0151122,1.0043724,0.9836504,1.0046774,1.0033722,1.031731,1.0156338,0.995386,1.0035664,1.0342016
0.997086557,1.01516,1.0045598,0.9842456,1.0028462,1.0044194,1.0271208,1.0165162,0.9950252,1.0030274,1.03262
0.992913407,1.0145284,1.0019994,0.981807,0.9970054,1.0014384,1.024793,1.0115596,0.9963156,0.9986604,1.0324626
0.98826613,1.012888,0.9998756,0.9792438,0.9939046,0.9947652,1.026181,1.0099654,0.992313,0.9950104,1.029442
0.997204182,1.0150148,1.0033644,0.9833946,1.0002694,1.0013172,1.039225,1.0148346,1.0076976,1.0014602,1.035764
1.006115029,1.0198376,1.0089048,0.9902526,1.0069104,1.0059548,1.043918,1.026068,1.0161866,1.0094596,1.0421852
1.011992399,1.0220992,1.0204962,0.9932294,1.0091108,1.0107816,1.0444834,1.027773,1.0185856,1.0093152,1.0406744
1.007949063,1.0205416,1.0168172,0.9914268,1.0065674,1.0072428,1.0403458,1.0250026,1.015594,1.0114236,1.0385168
1.002302294,1.0142232,1.0129234,0.9851446,1.0021882,1.0053234,1.0357688,1.02115,1.0113942,1.004404,1.034652
1.007310046,1.0185518,1.0202884,0.9890742,1.0090866,1.0109872,1.0384866,1.0267758,1.0144976,1.0078612,1.0395946
1.001325478,1.0177058,1.0182422,0.9859548,1.005331,1.0070918,1.0343398,1.0213512,1.0101196,1.0018834,1.0359954
1.003425912,1.0171708,1.0199876,0.9859908,1.008263,1.0067554,1.0355526,1.0233744,1.0114054,1.0025258,1.0373782
1.003445022,1.0196736,1.0235246,0.9905208,1.009446,1.0108368,1.0378476,1.0225594,1.0165798,1.000467,1.0364722
1.012440706,1.0201924,1.024625,0.9920482,1.0122538,1.0137266,1.0388698,1.0300522,1.0222358,1.0076966,1.0487388
1.013554392,1.0225198,1.026235,0.9950532,1.0126022,1.0151854,1.0403788,1.0345352,1.0224506,1.00927,1.0476052
1.014903194,1.0225918,1.0266214,0.9957016,1.0129212,1.0133082,1.0405112,1.0347496,1.0234552,1.0114676,1.0484076
